EFTA00279996,9,avi,video,31232,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279996.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00279997,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279997.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279998,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279998.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00279999,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279999.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280000,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280000.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280001,9,avi,video,24576,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280001.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280002,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280002.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280003,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280003.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280004,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280004.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280005,9,avi,video,32256,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280005.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280006,9,avi,video,17408,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280006.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280007,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280007.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280008,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280008.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280009,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280009.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280010,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280010.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280011,9,avi,video,32768,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280011.pdf,False,,,0.1,320x240,Silent surveillance video; 320x240; 0s
EFTA00280012,9,avi,video,19968,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280012.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280013,9,avi,video,16384,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280013.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280014,9,avi,video,15360,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280014.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280015,9,avi,video,16896,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280015.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280016,9,avi,video,21504,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280016.pdf,False,,,0.0,320x240,Silent surveillance video; 320x240
EFTA00280017,9,avi,video,96256,0.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280017.pdf,False,,,0,,Video file
EFTA00280018,9,avi,video,35328,0.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280018.pdf,False,,,0,,Video file
EFTA00280019,9,avi,video,13312,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280019.pdf,False,,,0,,Video file
EFTA00280020,9,avi,video,11776,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280020.pdf,False,,,0,,Video file
EFTA00280021,9,avi,video,72192,0.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280021.pdf,False,,,0,,Video file
EFTA00280022,9,avi,video,20480,0.02,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280022.pdf,False,,,0,,Video file
EFTA00280023,9,avi,video,8192,0.01,https://www.justice.gov/epstein/files/DataSet%209/EFTA00280023.pdf,False,,,0,,Video file
