EFTA00128618,9,mp4,video,15105239,14.41,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128618.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128619,9,mp4,video,15364756,14.65,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128619.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128620,9,mp4,video,15494844,14.78,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128620.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128621,9,mp4,video,15586181,14.86,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128621.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00128622,9,mp4,video,16149126,15.4,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128622.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128623,9,mp4,video,15113403,14.41,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128623.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00128624,9,mp4,video,15269640,14.56,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128624.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128625,9,mp4,video,15586313,14.86,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128625.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00128626,9,mp4,video,1757766,1.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00128626.pdf,True,yes,0,446.8,352x240,Video (no speech detected); 352x240; 7.4min
EFTA00135578,9,m4a,audio,12244040,11.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00135578.pdf,True,yes,2046,765.8,,Audio recording (2046 words transcribed); 12.8min
EFTA00137534,9,mp4,video,24992469,23.83,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137534.pdf,True,,,3614.8,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137535,9,mp4,video,24423052,23.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137535.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137536,9,mp4,video,24623404,23.48,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137536.pdf,True,,,3607.5,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137537,9,mp4,video,24742167,23.6,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137537.pdf,True,,,3607.5,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137538,9,mp4,video,23570804,22.48,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137538.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137539,9,mp4,video,24677148,23.53,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137539.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137540,9,mp4,video,24509721,23.37,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137540.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137541,9,mp4,video,19866309,18.95,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137541.pdf,True,yes,0,3553.2,352x240,Video (no speech detected); 352x240; 59.2min
EFTA00137542,9,mp4,video,20222150,19.29,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137542.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137543,9,mp4,video,23425567,22.34,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137543.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137544,9,mp4,video,28522015,27.2,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137544.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137545,9,mp4,video,23400868,22.32,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137545.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137546,9,mp4,video,23451350,22.36,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137546.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137547,9,mp4,video,27340686,26.07,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137547.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137548,9,mp4,video,23396571,22.31,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137548.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137549,9,mp4,video,23682806,22.59,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137549.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137550,9,mp4,video,24666511,23.52,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137550.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137551,9,mp4,video,29066179,27.72,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137551.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137552,9,mp4,video,24828382,23.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137552.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137553,9,mp4,video,23698257,22.6,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137553.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137554,9,mp4,video,23779577,22.68,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137554.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137555,9,mp4,video,24894090,23.74,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137555.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137556,9,mp4,video,23239816,22.16,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137556.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137557,9,mp4,video,24819681,23.67,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137557.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137558,9,mp4,video,23059785,21.99,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137558.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137559,9,mp4,video,24750204,23.6,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137559.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137560,9,mp4,video,24146114,23.03,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137560.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137561,9,mp4,video,23307495,22.23,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137561.pdf,True,yes,0,3562.5,352x240,Video (no speech detected); 352x240; 59.4min
EFTA00137562,9,mp4,video,23833923,22.73,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137562.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137563,9,mp4,video,23845777,22.74,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137563.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
EFTA00137564,9,mp4,video,23163257,22.09,https://www.justice.gov/epstein/files/DataSet%209/EFTA00137564.pdf,True,,,3625.0,352x240,Silent surveillance video; 352x240; 1.0h
